,frametime,GoldStandardValence,GoldStandardArousal
769,30.76,-0.0289727,-0.0100757
770,30.8,-0.0256393,-0.0100757
771,30.84,-0.0256393,-0.0117423
772,30.88,-0.0256393,-0.0167423
773,30.92,-0.0256393,-0.028409
774,30.96,-0.0256393,-0.0417423
775,31.0,-0.0256393,-0.0617423
776,31.04,-0.0256393,-0.083409
777,31.08,-0.0256393,-0.0917423
778,31.12,-0.0256393,-0.100076
779,31.16,-0.0239727,-0.105076
780,31.2,-0.0239727,-0.110076
781,31.24,-0.022306,-0.113409
782,31.28,-0.0206393,-0.115076
783,31.32,-0.0189727,-0.116742
784,31.36,-0.0156393,-0.120076
785,31.4,-0.0106393,-0.128409
786,31.44,-0.00897267,-0.130076
787,31.48,-0.00897267,-0.131742
788,31.52,-0.00897267,-0.135076
789,31.56,-0.007306,-0.136742
790,31.6,-0.007306,-0.138409
791,31.64,-0.007306,-0.138409
792,31.68,-0.007306,-0.141742
793,31.72,-0.007306,-0.146742
794,31.76,-0.00563933,-0.148409
795,31.8,-0.00563933,-0.148409
796,31.84,-0.00563933,-0.148409
797,31.88,-0.00397267,-0.150076
798,31.92,-0.00397267,-0.151742
799,31.96,-0.002306,-0.156742
800,32.0,-0.002306,-0.161742
801,32.04,-0.002306,-0.170076
802,32.08,-0.000639332,-0.171742
803,32.12,0.00102733,-0.175076
804,32.16,0.00602733,-0.173409
805,32.2,0.00936067,-0.175076
806,32.24,0.0143607,-0.176742
807,32.28,0.017694,-0.178409
808,32.32,0.022694,-0.176742
809,32.36,0.022694,-0.180076
810,32.4,0.0260273,-0.181742
811,32.44,0.027694,-0.183409
812,32.48,0.0293607,-0.185076
813,32.52,0.0293607,-0.186742
814,32.56,0.0310273,-0.198409
815,32.6,0.0343607,-0.213409
816,32.64,0.0360273,-0.226742
817,32.68,0.037694,-0.238409
818,32.72,0.037694,-0.248409
819,32.76,0.0410273,-0.258409
820,32.8,0.042694,-0.265076
821,32.84,0.0443607,-0.268409
822,32.88,0.047694,-0.273409
823,32.92,0.0493607,-0.280076
824,32.96,0.0510273,-0.283409
825,33.0,0.0543607,-0.285076
826,33.04,0.057694,-0.286742
827,33.08,0.0610273,-0.288409
828,33.12,0.062694,-0.291742
829,33.16,0.0643607,-0.295076
830,33.2,0.067694,-0.295076
831,33.24,0.0693607,-0.295076
832,33.28,0.0693607,-0.295076
833,33.32,0.072694,-0.288409
834,33.36,0.072694,-0.278409
835,33.4,0.077694,-0.266742
836,33.44,0.0793607,-0.258409
837,33.48,0.0793607,-0.255076
838,33.52,0.0810273,-0.253409
839,33.56,0.0810273,-0.251742
840,33.6,0.0843607,-0.251742
841,33.64,0.0843607,-0.251742
842,33.68,0.087694,-0.251742
843,33.72,0.0910273,-0.251742
844,33.76,0.092694,-0.251742
845,33.8,0.0943607,-0.251742
846,33.84,0.097694,-0.250076
847,33.88,0.0993607,-0.246742
848,33.92,0.0993607,-0.245076
849,33.96,0.102694,-0.238409
850,34.0,0.102694,-0.235076
851,34.04,0.104361,-0.233409
852,34.08,0.107694,-0.230076
853,34.12,0.112694,-0.226742
854,34.16,0.114361,-0.226742
855,34.2,0.116027,-0.226742
856,34.24,0.119361,-0.226742
857,34.28,0.121027,-0.228409
858,34.32,0.122694,-0.230076
859,34.36,0.126027,-0.230076
860,34.4,0.127694,-0.230076
861,34.44,0.127694,-0.231742
862,34.48,0.129361,-0.233409
863,34.52,0.131027,-0.233409
864,34.56,0.132694,-0.236742
865,34.6,0.134361,-0.240076
866,34.64,0.136027,-0.240076
867,34.68,0.142694,-0.236742
868,34.72,0.151027,-0.236742
869,34.76,0.152694,-0.231742
870,34.8,0.151027,-0.228409
871,34.84,0.152694,-0.228409
872,34.88,0.151027,-0.226742
873,34.92,0.151027,-0.226742
874,34.96,0.152694,-0.225076
875,35.0,0.152694,-0.226742
876,35.04,0.154361,-0.226742
877,35.08,0.156027,-0.223409
878,35.12,0.154361,-0.221742
879,35.16,0.154361,-0.220076
880,35.2,0.154361,-0.213409
881,35.24,0.154361,-0.208409
882,35.28,0.154361,-0.205076
883,35.32,0.154361,-0.205076
884,35.36,0.154361,-0.203409
885,35.4,0.154361,-0.203409
886,35.44,0.154361,-0.201742
887,35.48,0.154361,-0.201742
888,35.52,0.152694,-0.200076
889,35.56,0.152694,-0.203409
890,35.6,0.152694,-0.200076
891,35.64,0.151027,-0.200076
892,35.68,0.151027,-0.198409
893,35.72,0.152694,-0.195076
894,35.76,0.152694,-0.193409
895,35.8,0.152694,-0.190076
896,35.84,0.152694,-0.188409
897,35.88,0.152694,-0.188409
898,35.92,0.151027,-0.186742
899,35.96,0.149361,-0.185076
900,36.0,0.149361,-0.185076
901,36.04,0.149361,-0.185076
902,36.08,0.147694,-0.185076
903,36.12,0.146027,-0.186742
904,36.16,0.144361,-0.185076
905,36.2,0.142694,-0.185076
906,36.24,0.144361,-0.190076
907,36.28,0.144361,-0.193409
908,36.32,0.142694,-0.196742
909,36.36,0.141027,-0.195076
910,36.4,0.139361,-0.196742
911,36.44,0.136027,-0.196742
912,36.48,0.134361,-0.196742
913,36.52,0.132694,-0.196742
914,36.56,0.132694,-0.196742
915,36.6,0.132694,-0.196742
916,36.64,0.131027,-0.198409
917,36.68,0.131027,-0.198409
918,36.72,0.131027,-0.201742
919,36.76,0.129361,-0.205076
920,36.8,0.126027,-0.208409
921,36.84,0.124361,-0.210076
922,36.88,0.124361,-0.210076
923,36.92,0.124361,-0.211742
924,36.96,0.124361,-0.211742
925,37.0,0.122694,-0.215076
926,37.04,0.121027,-0.218409
927,37.08,0.121027,-0.220076
928,37.12,0.121027,-0.225076
929,37.16,0.119361,-0.233409
930,37.2,0.116027,-0.240076
931,37.24,0.116027,-0.246742
932,37.28,0.116027,-0.251742
933,37.32,0.116027,-0.258409
934,37.36,0.114361,-0.263409
935,37.4,0.112694,-0.268409
936,37.44,0.112694,-0.273409
937,37.48,0.112694,-0.278409
938,37.52,0.112694,-0.285076
939,37.56,0.111027,-0.290076
940,37.6,0.111027,-0.295076
941,37.64,0.111027,-0.296742
942,37.68,0.109361,-0.303409
943,37.72,0.107694,-0.305076
944,37.76,0.106027,-0.306742
945,37.8,0.104361,-0.305076
946,37.84,0.101027,-0.306742
947,37.88,0.097694,-0.308409
948,37.92,0.097694,-0.308409
949,37.96,0.0960273,-0.308409
950,38.0,0.0960273,-0.310076
951,38.04,0.0910273,-0.310076
952,38.08,0.0893607,-0.311742
953,38.12,0.087694,-0.311742
954,38.16,0.087694,-0.311742
955,38.2,0.0860273,-0.310076
956,38.24,0.0843607,-0.310076
957,38.28,0.082694,-0.308409
958,38.32,0.0793607,-0.308409
959,38.36,0.077694,-0.308409
960,38.4,0.077694,-0.308409
961,38.44,0.0743607,-0.308409
962,38.48,0.072694,-0.310076
963,38.52,0.072694,-0.308409
964,38.56,0.0693607,-0.310076
965,38.6,0.0693607,-0.310076
966,38.64,0.067694,-0.310076
967,38.68,0.067694,-0.308409
968,38.72,0.0660273,-0.306742
969,38.76,0.0660273,-0.305076
970,38.8,0.0660273,-0.303409
971,38.84,0.0660273,-0.303409
972,38.88,0.0643607,-0.305076
973,38.92,0.062694,-0.305076
974,38.96,0.0610273,-0.305076
975,39.0,0.0610273,-0.305076
976,39.04,0.0593607,-0.305076
977,39.08,0.057694,-0.305076
978,39.12,0.0560273,-0.305076
979,39.16,0.0560273,-0.303409
980,39.2,0.0560273,-0.301742
981,39.24,0.0560273,-0.300076
982,39.28,0.0560273,-0.298409
983,39.32,0.0543607,-0.298409
984,39.36,0.0543607,-0.298409
985,39.4,0.0543607,-0.298409
986,39.44,0.0543607,-0.298409
987,39.48,0.0543607,-0.300076
988,39.52,0.0543607,-0.300076
989,39.56,0.0543607,-0.300076
990,39.6,0.0543607,-0.300076
991,39.64,0.0543607,-0.301742
992,39.68,0.0543607,-0.300076
993,39.72,0.0543607,-0.300076
994,39.76,0.0543607,-0.298409
995,39.8,0.0543607,-0.300076
996,39.84,0.0543607,-0.301742
997,39.88,0.0543607,-0.301742
998,39.92,0.0543607,-0.300076
999,39.96,0.0543607,-0.300076
1000,40.0,0.0543607,-0.301742
1001,40.04,0.0543607,-0.303409
1002,40.08,0.0543607,-0.303409
1003,40.12,0.0560273,-0.303409
1004,40.16,0.0560273,-0.303409
1005,40.2,0.0560273,-0.301742
1006,40.24,0.0560273,-0.301742
1007,40.28,0.0560273,-0.303409
1008,40.32,0.0560273,-0.301742
1009,40.36,0.0560273,-0.301742
1010,40.4,0.0560273,-0.301742
1011,40.44,0.0560273,-0.301742
1012,40.48,0.0560273,-0.301742
1013,40.52,0.057694,-0.303409
1014,40.56,0.0593607,-0.303409
1015,40.6,0.0610273,-0.305076
1016,40.64,0.0610273,-0.306742
1017,40.68,0.0610273,-0.306742
1018,40.72,0.062694,-0.306742
1019,40.76,0.062694,-0.308409
1020,40.8,0.0643607,-0.308409
1021,40.84,0.0643607,-0.306742
1022,40.88,0.0660273,-0.305076
1023,40.92,0.0660273,-0.305076
1024,40.96,0.0660273,-0.303409
1025,41.0,0.067694,-0.301742
1026,41.04,0.067694,-0.301742
1027,41.08,0.067694,-0.301742
1028,41.12,0.067694,-0.300076
1029,41.16,0.0660273,-0.300076
1030,41.2,0.0660273,-0.298409
1031,41.24,0.0660273,-0.298409
1032,41.28,0.0660273,-0.298409
1033,41.32,0.0660273,-0.298409
1034,41.36,0.0643607,-0.300076
1035,41.4,0.0643607,-0.298409
1036,41.44,0.0643607,-0.295076
1037,41.48,0.062694,-0.295076
1038,41.52,0.0610273,-0.295076
1039,41.56,0.0610273,-0.295076
1040,41.6,0.0593607,-0.295076
1041,41.64,0.0593607,-0.295076
1042,41.68,0.0593607,-0.295076
1043,41.72,0.0593607,-0.295076
1044,41.76,0.0593607,-0.295076
1045,41.8,0.0593607,-0.295076
1046,41.84,0.0593607,-0.295076
1047,41.88,0.0593607,-0.295076
1048,41.92,0.0593607,-0.295076
1049,41.96,0.0593607,-0.293409
1050,42.0,0.0610273,-0.293409
1051,42.04,0.0610273,-0.293409
1052,42.08,0.0610273,-0.295076
1053,42.12,0.0610273,-0.296742
1054,42.16,0.0593607,-0.298409
1055,42.2,0.0593607,-0.301742
1056,42.24,0.0610273,-0.306742
1057,42.28,0.0610273,-0.311742
1058,42.32,0.0610273,-0.315076
1059,42.36,0.0610273,-0.320076
1060,42.4,0.0610273,-0.321742
1061,42.44,0.0610273,-0.321742
1062,42.48,0.0610273,-0.325076
1063,42.52,0.0610273,-0.328409
1064,42.56,0.0610273,-0.335076
1065,42.6,0.0610273,-0.343409
1066,42.64,0.062694,-0.350076
1067,42.68,0.0643607,-0.355076
1068,42.72,0.062694,-0.358409
1069,42.76,0.062694,-0.360076
1070,42.8,0.0610273,-0.363409
1071,42.84,0.0610273,-0.366742
1072,42.88,0.0610273,-0.366742
1073,42.92,0.0610273,-0.368409
1074,42.96,0.057694,-0.370076
1075,43.0,0.057694,-0.370076
1076,43.04,0.0560273,-0.371742
1077,43.08,0.0560273,-0.371742
1078,43.12,0.0543607,-0.373409
1079,43.16,0.0543607,-0.376742
1080,43.2,0.052694,-0.380076
1081,43.24,0.0510273,-0.381742
1082,43.28,0.0510273,-0.383409
1083,43.32,0.0510273,-0.385076
1084,43.36,0.0510273,-0.390076
1085,43.4,0.0510273,-0.393409
1086,43.44,0.0493607,-0.395076
1087,43.48,0.0493607,-0.396742
1088,43.52,0.0493607,-0.400076
1089,43.56,0.0510273,-0.403409
1090,43.6,0.0510273,-0.408409
1091,43.64,0.052694,-0.411742
1092,43.68,0.052694,-0.413409
1093,43.72,0.052694,-0.415076
1094,43.76,0.052694,-0.415076
1095,43.8,0.052694,-0.418409
1096,43.84,0.052694,-0.421742
1097,43.88,0.0560273,-0.425076
1098,43.92,0.0560273,-0.430076
1099,43.96,0.057694,-0.435076
1100,44.0,0.057694,-0.438409
1101,44.04,0.0560273,-0.441742
1102,44.08,0.0510273,-0.443409
1103,44.12,0.0493607,-0.441742
1104,44.16,0.0493607,-0.445076
1105,44.2,0.0493607,-0.448409
1106,44.24,0.0510273,-0.448409
1107,44.28,0.0510273,-0.451742
1108,44.32,0.0510273,-0.453409
1109,44.36,0.052694,-0.455076
1110,44.4,0.052694,-0.455076
1111,44.44,0.0510273,-0.455076
1112,44.48,0.0510273,-0.455076
1113,44.52,0.0510273,-0.455076
1114,44.56,0.0543607,-0.458409
1115,44.6,0.0543607,-0.458409
1116,44.64,0.052694,-0.455076
1117,44.68,0.0543607,-0.453409
1118,44.72,0.0560273,-0.446742
1119,44.76,0.0593607,-0.441742
1120,44.8,0.0643607,-0.436742
1121,44.84,0.067694,-0.411742
1122,44.88,0.067694,-0.380076
1123,44.92,0.0710273,-0.356742
1124,44.96,0.082694,-0.343409
1125,45.0,0.102694,-0.338409
1126,45.04,0.124361,-0.326742
1127,45.08,0.147694,-0.305076
1128,45.12,0.157694,-0.280076
1129,45.16,0.169361,-0.266742
1130,45.2,0.177694,-0.251742
1131,45.24,0.187694,-0.241742
1132,45.28,0.197694,-0.233409
1133,45.32,0.202694,-0.228409
1134,45.36,0.209361,-0.220076
1135,45.4,0.217694,-0.205076
1136,45.44,0.222694,-0.193409
1137,45.48,0.229361,-0.178409
1138,45.52,0.239361,-0.166742
1139,45.56,0.246027,-0.153409
1140,45.6,0.252694,-0.130076
1141,45.64,0.257694,-0.111742
1142,45.68,0.267694,-0.098409
1143,45.72,0.269361,-0.0850757
1144,45.76,0.272694,-0.0750757
1145,45.8,0.274361,-0.0617423
1146,45.84,0.277694,-0.0500757
1147,45.88,0.279361,-0.0417423
1148,45.92,0.282694,-0.0300757
1149,45.96,0.282694,-0.0217423
1150,46.0,0.284361,-0.0167423
1151,46.04,0.286027,-0.0117423
1152,46.08,0.286027,-0.00840899
1153,46.12,0.291027,-0.00340899
1154,46.16,0.294361,-7.56559e-05
1155,46.2,0.304361,0.00325768
1156,46.24,0.304361,0.00825768
1157,46.28,0.307694,0.011591
1158,46.32,0.309361,0.016591
1159,46.36,0.309361,0.0199243
1160,46.4,0.309361,0.0232577
1161,46.44,0.311027,0.0299243
1162,46.48,0.311027,0.0349243
1163,46.52,0.311027,0.0382577
1164,46.56,0.311027,0.041591
1165,46.6,0.309361,0.0449243
1166,46.64,0.307694,0.046591
1167,46.68,0.307694,0.0482577
1168,46.72,0.307694,0.0482577
1169,46.76,0.307694,0.0499243
1170,46.8,0.309361,0.0499243
1171,46.84,0.311027,0.0499243
1172,46.88,0.312694,0.051591
1173,46.92,0.312694,0.0532577
1174,46.96,0.314361,0.0532577
1175,47.0,0.314361,0.056591
1176,47.04,0.316027,0.0582577
1177,47.08,0.316027,0.0582577
1178,47.12,0.317694,0.061591
1179,47.16,0.317694,0.0632577
1180,47.2,0.319361,0.066591
1181,47.24,0.319361,0.0682577
1182,47.28,0.319361,0.0682577
1183,47.32,0.317694,0.0682577
1184,47.36,0.319361,0.0682577
1185,47.4,0.319361,0.0682577
1186,47.44,0.322694,0.0699243
1187,47.48,0.322694,0.0699243
1188,47.52,0.324361,0.0699243
1189,47.56,0.326027,0.0699243
1190,47.6,0.324361,0.0699243
1191,47.64,0.324361,0.0699243
1192,47.68,0.324361,0.0699243
1193,47.72,0.324361,0.0699243
1194,47.76,0.324361,0.071591
1195,47.8,0.322694,0.0732577
1196,47.84,0.322694,0.0749243
1197,47.88,0.322694,0.076591
1198,47.92,0.322694,0.0782577
1199,47.96,0.322694,0.0782577
1200,48.0,0.322694,0.0799243
1201,48.04,0.322694,0.0782577
1202,48.08,0.321027,0.0782577
1203,48.12,0.321027,0.076591
1204,48.16,0.319361,0.076591
1205,48.2,0.319361,0.076591
1206,48.24,0.319361,0.0749243
1207,48.28,0.319361,0.0732577
1208,48.32,0.319361,0.0749243
1209,48.36,0.319361,0.0732577
1210,48.4,0.321027,0.071591
1211,48.44,0.321027,0.0699243
1212,48.48,0.321027,0.0682577
1213,48.52,0.321027,0.0682577
1214,48.56,0.321027,0.0682577
1215,48.6,0.321027,0.0699243
1216,48.64,0.321027,0.071591
1217,48.68,0.321027,0.071591
1218,48.72,0.321027,0.071591
1219,48.76,0.321027,0.0732577
1220,48.8,0.321027,0.071591
1221,48.84,0.321027,0.0699243
1222,48.88,0.319361,0.0682577
1223,48.92,0.319361,0.066591
1224,48.96,0.319361,0.0649243
1225,49.0,0.319361,0.0649243
1226,49.04,0.319361,0.066591
1227,49.08,0.319361,0.066591
1228,49.12,0.317694,0.066591
1229,49.16,0.316027,0.066591
1230,49.2,0.316027,0.066591
1231,49.24,0.316027,0.066591
1232,49.28,0.316027,0.066591
1233,49.32,0.316027,0.066591
1234,49.36,0.316027,0.071591
1235,49.4,0.316027,0.0749243
1236,49.44,0.316027,0.0782577
1237,49.48,0.316027,0.0799243
1238,49.52,0.316027,0.0782577
1239,49.56,0.316027,0.0782577
1240,49.6,0.316027,0.0782577
1241,49.64,0.316027,0.0782577
1242,49.68,0.314361,0.0782577
1243,49.72,0.314361,0.0799243
1244,49.76,0.314361,0.0799243
1245,49.8,0.312694,0.0782577
1246,49.84,0.311027,0.0799243
1247,49.88,0.311027,0.076591
1248,49.92,0.309361,0.0732577
1249,49.96,0.309361,0.071591
1250,50.0,0.309361,0.0699243
1251,50.04,0.306027,0.066591
1252,50.08,0.306027,0.066591
1253,50.12,0.304361,0.066591
1254,50.16,0.302694,0.066591
1255,50.2,0.302694,0.066591
1256,50.24,0.301027,0.0649243
1257,50.28,0.299361,0.0632577
1258,50.32,0.297694,0.0632577
1259,50.36,0.294361,0.0582577
1260,50.4,0.294361,0.0549243
1261,50.44,0.292694,0.051591
1262,50.48,0.289361,0.046591
1263,50.52,0.289361,0.0449243
1264,50.56,0.286027,0.0449243
1265,50.6,0.286027,0.0449243
1266,50.64,0.286027,0.0432577
1267,50.68,0.284361,0.0432577
1268,50.72,0.282694,0.0432577
1269,50.76,0.282694,0.0432577
1270,50.8,0.279361,0.0432577
1271,50.84,0.277694,0.0432577
1272,50.88,0.274361,0.041591
1273,50.92,0.272694,0.036591
1274,50.96,0.269361,0.0349243
1275,51.0,0.267694,0.031591
1276,51.04,0.262694,0.026591
1277,51.08,0.262694,0.021591
1278,51.12,0.257694,0.0149243
1279,51.16,0.254361,0.00992434
1280,51.2,0.251027,0.00325768
1281,51.24,0.249361,-0.00840899
1282,51.28,0.249361,-0.018409
1283,51.32,0.247694,-0.0300757
1284,51.36,0.244361,-0.0417423
1285,51.4,0.244361,-0.0550757
1286,51.44,0.244361,-0.068409
1287,51.48,0.242694,-0.083409
1288,51.52,0.241027,-0.093409
1289,51.56,0.241027,-0.105076
1290,51.6,0.241027,-0.111742
1291,51.64,0.241027,-0.118409
1292,51.68,0.241027,-0.123409
1293,51.72,0.241027,-0.128409
1294,51.76,0.241027,-0.136742
1295,51.8,0.241027,-0.141742
1296,51.84,0.239361,-0.150076
1297,51.88,0.237694,-0.156742
1298,51.92,0.237694,-0.165076
1299,51.96,0.234361,-0.168409
1300,52.0,0.231027,-0.176742
1301,52.04,0.229361,-0.183409
1302,52.08,0.229361,-0.190076
1303,52.12,0.227694,-0.191742
1304,52.16,0.227694,-0.198409
1305,52.2,0.226027,-0.201742
1306,52.24,0.222694,-0.205076
1307,52.28,0.221027,-0.210076
1308,52.32,0.219361,-0.216742
1309,52.36,0.219361,-0.220076
1310,52.4,0.217694,-0.221742
1311,52.44,0.214361,-0.225076
1312,52.48,0.211027,-0.230076
1313,52.52,0.207694,-0.236742
1314,52.56,0.206027,-0.243409
1315,52.6,0.206027,-0.246742
1316,52.64,0.201027,-0.255076
1317,52.68,0.197694,-0.258409
1318,52.72,0.197694,-0.261742
1319,52.76,0.196027,-0.266742
1320,52.8,0.191027,-0.270076
1321,52.84,0.189361,-0.276742
1322,52.88,0.186027,-0.286742
1323,52.92,0.182694,-0.295076
1324,52.96,0.181027,-0.303409
1325,53.0,0.179361,-0.311742
1326,53.04,0.177694,-0.311742
1327,53.08,0.177694,-0.313409
1328,53.12,0.177694,-0.313409
1329,53.16,0.174361,-0.311742
1330,53.2,0.174361,-0.311742
1331,53.24,0.172694,-0.311742
1332,53.28,0.169361,-0.310076
1333,53.32,0.166027,-0.308409
1334,53.36,0.162694,-0.305076
1335,53.4,0.159361,-0.300076
1336,53.44,0.157694,-0.296742
1337,53.48,0.157694,-0.291742
1338,53.52,0.152694,-0.290076
1339,53.56,0.152694,-0.288409
1340,53.6,0.151027,-0.285076
1341,53.64,0.146027,-0.285076
1342,53.68,0.137694,-0.285076
1343,53.72,0.134361,-0.285076
1344,53.76,0.134361,-0.285076
1345,53.8,0.131027,-0.285076
1346,53.84,0.129361,-0.285076
1347,53.88,0.124361,-0.285076
1348,53.92,0.122694,-0.285076
1349,53.96,0.121027,-0.285076
1350,54.0,0.121027,-0.285076
1351,54.04,0.119361,-0.281742
1352,54.08,0.119361,-0.278409
1353,54.12,0.114361,-0.278409
1354,54.16,0.109361,-0.278409
1355,54.2,0.107694,-0.278409
1356,54.24,0.106027,-0.278409
1357,54.28,0.102694,-0.278409
1358,54.32,0.0993607,-0.278409
1359,54.36,0.097694,-0.278409
1360,54.4,0.092694,-0.278409
1361,54.44,0.087694,-0.278409
1362,54.48,0.0843607,-0.278409
1363,54.52,0.0793607,-0.278409
1364,54.56,0.0760273,-0.275076
1365,54.6,0.0760273,-0.273409
1366,54.64,0.0743607,-0.271742
1367,54.68,0.0743607,-0.273409
1368,54.72,0.0743607,-0.275076
1369,54.76,0.0710273,-0.276742
1370,54.8,0.0693607,-0.280076
1371,54.84,0.0660273,-0.285076
1372,54.88,0.0660273,-0.285076
1373,54.92,0.0593607,-0.288409
1374,54.96,0.057694,-0.290076
1375,55.0,0.057694,-0.293409
1376,55.04,0.0560273,-0.298409
1377,55.08,0.052694,-0.300076
1378,55.12,0.0510273,-0.303409
1379,55.16,0.0510273,-0.301742
1380,55.2,0.0460273,-0.303409
1381,55.24,0.0443607,-0.301742
1382,55.28,0.0443607,-0.301742
1383,55.32,0.0443607,-0.303409
1384,55.36,0.042694,-0.303409
1385,55.4,0.0410273,-0.303409
1386,55.44,0.0410273,-0.305076
1387,55.48,0.0410273,-0.306742
1388,55.52,0.0393607,-0.313409
1389,55.56,0.0393607,-0.315076
1390,55.6,0.0393607,-0.316742
1391,55.64,0.037694,-0.316742
1392,55.68,0.037694,-0.318409
1393,55.72,0.037694,-0.323409
1394,55.76,0.037694,-0.325076
1395,55.8,0.037694,-0.326742
1396,55.84,0.037694,-0.330076
1397,55.88,0.037694,-0.333409
1398,55.92,0.0393607,-0.336742
1399,55.96,0.0393607,-0.340076
1400,56.0,0.0393607,-0.340076
1401,56.04,0.0393607,-0.340076
1402,56.08,0.037694,-0.340076
1403,56.12,0.037694,-0.341742
1404,56.16,0.037694,-0.343409
1405,56.2,0.037694,-0.345076
1406,56.24,0.0360273,-0.348409
1407,56.28,0.0360273,-0.350076
1408,56.32,0.0360273,-0.350076
1409,56.36,0.0343607,-0.351742
1410,56.4,0.032694,-0.350076
1411,56.44,0.0310273,-0.348409
1412,56.48,0.0310273,-0.346742
1413,56.52,0.0310273,-0.345076
1414,56.56,0.0310273,-0.345076
1415,56.6,0.0310273,-0.345076
1416,56.64,0.0310273,-0.346742
1417,56.68,0.0310273,-0.353409
1418,56.72,0.0310273,-0.355076
1419,56.76,0.0310273,-0.356742
1420,56.8,0.0310273,-0.356742
1421,56.84,0.0310273,-0.356742
1422,56.88,0.0310273,-0.358409
1423,56.92,0.0310273,-0.360076
1424,56.96,0.0310273,-0.360076
1425,57.0,0.032694,-0.360076
1426,57.04,0.032694,-0.361742
1427,57.08,0.032694,-0.365076
1428,57.12,0.032694,-0.366742
1429,57.16,0.032694,-0.368409
1430,57.2,0.032694,-0.368409
1431,57.24,0.032694,-0.368409
1432,57.28,0.032694,-0.368409
1433,57.32,0.032694,-0.370076
1434,57.36,0.032694,-0.370076
1435,57.4,0.032694,-0.370076
1436,57.44,0.032694,-0.370076
1437,57.48,0.032694,-0.368409
1438,57.52,0.0343607,-0.368409
1439,57.56,0.0343607,-0.363409
1440,57.6,0.037694,-0.356742
1441,57.64,0.0393607,-0.351742
1442,57.68,0.0393607,-0.343409
1443,57.72,0.042694,-0.333409
1444,57.76,0.042694,-0.323409
1445,57.8,0.0410273,-0.315076
1446,57.84,0.042694,-0.308409
1447,57.88,0.0443607,-0.300076
1448,57.92,0.047694,-0.291742
1449,57.96,0.0510273,-0.281742
1450,58.0,0.052694,-0.275076
1451,58.04,0.052694,-0.270076
1452,58.08,0.052694,-0.266742
1453,58.12,0.0560273,-0.260076
1454,58.16,0.0560273,-0.248409
1455,58.2,0.0610273,-0.236742
1456,58.24,0.0643607,-0.233409
1457,58.28,0.067694,-0.226742
1458,58.32,0.0693607,-0.218409
1459,58.36,0.0710273,-0.213409
1460,58.4,0.072694,-0.210076
1461,58.44,0.0743607,-0.210076
1462,58.48,0.0743607,-0.208409
1463,58.52,0.0743607,-0.210076
1464,58.56,0.0760273,-0.210076
1465,58.6,0.0760273,-0.208409
1466,58.64,0.077694,-0.206742
1467,58.68,0.077694,-0.201742
1468,58.72,0.0793607,-0.200076
1469,58.76,0.0810273,-0.196742
1470,58.8,0.082694,-0.198409
1471,58.84,0.0843607,-0.196742
1472,58.88,0.0843607,-0.195076
1473,58.92,0.087694,-0.193409
1474,58.96,0.0910273,-0.191742
1475,59.0,0.0943607,-0.186742
1476,59.04,0.0960273,-0.181742
1477,59.08,0.0993607,-0.178409
1478,59.12,0.097694,-0.175076
1479,59.16,0.102694,-0.173409
1480,59.2,0.102694,-0.173409
1481,59.24,0.102694,-0.171742
1482,59.28,0.102694,-0.168409
1483,59.32,0.102694,-0.166742
1484,59.36,0.102694,-0.165076
1485,59.4,0.102694,-0.161742
1486,59.44,0.102694,-0.160076
1487,59.48,0.104361,-0.158409
1488,59.52,0.104361,-0.156742
1489,59.56,0.104361,-0.156742
1490,59.6,0.102694,-0.155076
1491,59.64,0.101027,-0.148409
1492,59.68,0.097694,-0.145076
1493,59.72,0.0960273,-0.143409
1494,59.76,0.0960273,-0.145076
1495,59.8,0.0993607,-0.146742
1496,59.84,0.097694,-0.148409
1497,59.88,0.101027,-0.151742
1498,59.92,0.101027,-0.153409
1499,59.96,0.0993607,-0.153409
1500,60.0,0.0993607,-0.156742
1501,60.04,0.0960273,-0.158409
1502,60.08,0.097694,-0.158409
1503,60.12,0.097694,-0.160076
1504,60.16,0.097694,-0.158409
1505,60.2,0.0960273,-0.158409
1506,60.24,0.0960273,-0.155076
1507,60.28,0.0960273,-0.155076
1508,60.32,0.0960273,-0.155076
1509,60.36,0.0960273,-0.158409
1510,60.4,0.0960273,-0.163409
1511,60.44,0.0943607,-0.168409
1512,60.48,0.092694,-0.171742
1513,60.52,0.092694,-0.175076
1514,60.56,0.092694,-0.178409
