@relation GOLDSTANDARD_VALENCE

@attribute frametime numeric
@attribute GoldStandardValence numeric


@data
216.64,0.03433889
216.68,0.03433889
216.72,0.03433889
216.76,0.03267222
216.8,0.03267222
216.84,0.03267222
216.88,0.03267222
216.92,0.02933889
216.96,0.02933889
217,0.02767222
217.04,0.02767222
217.08,0.02600556
217.12,0.02600556
217.16,0.02267222
217.2,0.02100556
217.24,0.02100556
217.28,0.01933889
217.32,0.01767222
217.36,0.01767222
217.4,0.01600556
217.44,0.01433889
217.48,0.01267222
217.52,0.01267222
217.56,0.01267222
217.6,0.009338889
217.64,0.009338889
217.68,0.007672223
217.72,0.004338889
217.76,0.002672223
217.8,-0.0006611106
217.84,-0.002327777
217.88,-0.003994444
217.92,-0.005661111
217.96,-0.007327777
218,-0.003994444
218.04,0.004338889
218.08,0.004338889
218.12,0.002672223
218.16,0.002672223
218.2,0.001005556
218.24,-0.002327777
218.28,-0.003994444
218.32,-0.007327777
218.36,-0.007327777
218.4,-0.01232778
218.44,-0.01232778
218.48,-0.01232778
218.52,-0.01232778
218.56,-0.01732778
218.6,-0.01732778
218.64,-0.01732778
218.68,-0.01732778
218.72,-0.01899444
218.76,-0.01899444
218.8,-0.01899444
218.84,-0.01899444
218.88,-0.01899444
218.92,-0.01899444
218.96,-0.01899444
219,-0.01732778
219.04,-0.01566111
219.08,-0.01566111
219.12,-0.01399444
219.16,-0.01232778
219.2,-0.01066111
219.24,-0.008994444
219.28,-0.005661111
219.32,-0.0006611106
219.36,0.002672223
219.4,0.006005556
219.44,0.007672223
219.48,0.007672223
219.52,0.009338889
219.56,0.009338889
219.6,0.01267222
219.64,0.01433889
219.68,0.01767222
219.72,0.02100556
219.76,0.02100556
219.8,0.02100556
219.84,0.02100556
219.88,0.02100556
219.92,0.02267222
219.96,0.02267222
220,0.02267222
220.04,0.02433889
220.08,0.02767222
220.12,0.03100556
220.16,0.03100556
220.2,0.03100556
220.24,0.03267222
220.28,0.03267222
220.32,0.03433889
220.36,0.03767222
220.4,0.03933889
220.44,0.04100556
220.48,0.04433889
220.52,0.04600556
220.56,0.04933889
220.6,0.04933889
220.64,0.05433889
220.68,0.05433889
220.72,0.05767222
220.76,0.05933889
220.8,0.05933889
220.84,0.06100556
220.88,0.06100556
220.92,0.06267222
220.96,0.06433889
221,0.06433889
221.04,0.06600556
221.08,0.06933889
221.12,0.07267222
221.16,0.07267222
221.2,0.07267222
221.24,0.07267222
221.28,0.07267222
221.32,0.07267222
221.36,0.07267222
221.4,0.07100556
221.44,0.07100556
221.48,0.07100556
221.52,0.07100556
221.56,0.07100556
221.6,0.07100556
221.64,0.07100556
221.68,0.07100556
221.72,0.07100556
221.76,0.07100556
221.8,0.07100556
221.84,0.07100556
221.88,0.07100556
221.92,0.07100556
221.96,0.07100556
222,0.07100556
222.04,0.07100556
222.08,0.07267222
222.12,0.07767222
222.16,0.07933889
222.2,0.08100556
222.24,0.08100556
222.28,0.08433889
222.32,0.08600556
222.36,0.08600556
222.4,0.08600556
222.44,0.08600556
222.48,0.08600556
222.52,0.08600556
222.56,0.08600556
222.6,0.08600556
222.64,0.08600556
222.68,0.08600556
222.72,0.08600556
222.76,0.08433889
222.8,0.08433889
222.84,0.08433889
222.88,0.08267222
222.92,0.08267222
222.96,0.07933889
223,0.07767222
223.04,0.07267222
223.08,0.06933889
223.12,0.06433889
223.16,0.06433889
223.2,0.06600556
223.24,0.06767222
223.28,0.06933889
223.32,0.06933889
223.36,0.06933889
223.4,0.06767222
223.44,0.06767222
223.48,0.06600556
223.52,0.06433889
223.56,0.06100556
223.6,0.05933889
223.64,0.05767222
223.68,0.05600556
223.72,0.05433889
223.76,0.05267222
223.8,0.05100556
223.84,0.05100556
223.88,0.05100556
223.92,0.05100556
223.96,0.05100556
224,0.04933889
224.04,0.04933889
224.08,0.04767222
224.12,0.04767222
224.16,0.04600556
224.2,0.04433889
224.24,0.04100556
224.28,0.03933889
224.32,0.03933889
224.36,0.03933889
224.4,0.03933889
224.44,0.03933889
224.48,0.03933889
224.52,0.03933889
224.56,0.03933889
224.6,0.03933889
224.64,0.03933889
224.68,0.03933889
224.72,0.03767222
224.76,0.03600556
224.8,0.03433889
224.84,0.03267222
224.88,0.03100556
224.92,0.03100556
224.96,0.03100556
225,0.03100556
225.04,0.03100556
225.08,0.02933889
225.12,0.02933889
225.16,0.02933889
225.2,0.02933889
225.24,0.02933889
225.28,0.02933889
225.32,0.02933889
225.36,0.02767222
225.4,0.02767222
225.44,0.02600556
225.48,0.02600556
225.52,0.02600556
225.56,0.02433889
225.6,0.02267222
225.64,0.02100556
225.68,0.02100556
225.72,0.02100556
225.76,0.02100556
225.8,0.02100556
225.84,0.01933889
225.88,0.01767222
225.92,0.01600556
225.96,0.01600556
226,0.01600556
226.04,0.01267222
226.08,0.01100556
226.12,0.01100556
226.16,0.01100556
226.2,0.01100556
226.24,0.01100556
226.28,0.007672223
226.32,0.002672223
226.36,0.001005556
226.4,-0.0006611106
226.44,-0.003994444
226.48,-0.003994444
226.52,-0.003994444
226.56,-0.003994444
226.6,-0.003994444
226.64,-0.003994444
226.68,-0.003994444
226.72,-0.003994444
226.76,-0.003994444
226.8,-0.003994444
226.84,-0.003994444
226.88,-0.003994444
226.92,-0.003994444
226.96,-0.003994444
227,-0.005661111
227.04,-0.005661111
227.08,-0.005661111
227.12,-0.005661111
227.16,-0.007327777
227.2,-0.008994444
227.24,-0.01066111
227.28,-0.01232778
227.32,-0.01399444
227.36,-0.01399444
227.4,-0.01232778
227.44,-0.01066111
227.48,-0.01066111
227.52,-0.01066111
227.56,-0.01066111
227.6,-0.01232778
227.64,-0.01232778
227.68,-0.01399444
227.72,-0.01399444
227.76,-0.01399444
227.8,-0.01566111
227.84,-0.01566111
227.88,-0.01566111
227.92,-0.01566111
227.96,-0.01732778
228,-0.01732778
228.04,-0.01899444
228.08,-0.01899444
228.12,-0.02232778
228.16,-0.02232778
228.2,-0.02399444
228.24,-0.02566111
228.28,-0.02566111
228.32,-0.02732778
228.36,-0.02899444
228.4,-0.03066111
228.44,-0.03232778
228.48,-0.03232778
228.52,-0.03232778
228.56,-0.03232778
228.6,-0.03232778
228.64,-0.03232778
228.68,-0.03232778
228.72,-0.03232778
228.76,-0.03232778
228.8,-0.03232778
228.84,-0.03232778
228.88,-0.03232778
228.92,-0.03232778
228.96,-0.03232778
229,-0.03232778
229.04,-0.03232778
229.08,-0.03232778
229.12,-0.03232778
229.16,-0.03399444
229.2,-0.03399444
229.24,-0.03399444
229.28,-0.03399444
229.32,-0.03566111
229.36,-0.03566111
229.4,-0.03732778
229.44,-0.03566111
229.48,-0.03566111
229.52,-0.03566111
229.56,-0.03399444
229.6,-0.03399444
229.64,-0.03399444
229.68,-0.03232778
229.72,-0.03232778
229.76,-0.03232778
229.8,-0.03066111
229.84,-0.03066111
229.88,-0.03066111
229.92,-0.03066111
229.96,-0.03232778
230,-0.03399444
230.04,-0.03232778
230.08,-0.03232778
230.12,-0.03232778
230.16,-0.03232778
230.2,-0.03232778
230.24,-0.03232778
230.28,-0.03232778
230.32,-0.03232778
230.36,-0.03232778
230.4,-0.03399444
230.44,-0.03399444
230.48,-0.03399444
230.52,-0.03399444
230.56,-0.03399444
230.6,-0.03399444
230.64,-0.03399444
230.68,-0.03399444
230.72,-0.03399444
230.76,-0.03566111
230.8,-0.03566111
230.84,-0.03732778
230.88,-0.03899444
230.92,-0.03899444
230.96,-0.03899444
231,-0.04066111
231.04,-0.04232778
231.08,-0.04232778
231.12,-0.04232778
231.16,-0.04232778
231.2,-0.04232778
231.24,-0.04232778
231.28,-0.04232778
231.32,-0.04232778
231.36,-0.04066111
231.4,-0.03899444
231.44,-0.03732778
231.48,-0.03732778
231.52,-0.03732778
231.56,-0.03899444
231.6,-0.03899444
231.64,-0.03899444
231.68,-0.03899444
231.72,-0.03899444
231.76,-0.03899444
231.8,-0.04066111
231.84,-0.04066111
231.88,-0.04066111
231.92,-0.04066111
231.96,-0.04066111
232,-0.04066111
232.04,-0.04066111
232.08,-0.04066111
232.12,-0.04066111
232.16,-0.04066111
232.2,-0.04066111
232.24,-0.04066111
232.28,-0.04066111
232.32,-0.04232778
232.36,-0.04232778
232.4,-0.04566111
232.44,-0.04566111
232.48,-0.04732778
232.52,-0.04732778
232.56,-0.04732778
232.6,-0.04732778
232.64,-0.04899444
232.68,-0.05066111
232.72,-0.05066111
232.76,-0.05066111
232.8,-0.05066111
232.84,-0.05066111
232.88,-0.05066111
232.92,-0.05066111
232.96,-0.05066111
233,-0.05066111
233.04,-0.04899444
233.08,-0.04566111
233.12,-0.04399444
233.16,-0.04066111
233.2,-0.03899444
233.24,-0.03899444
233.28,-0.03899444
233.32,-0.03899444
233.36,-0.03732778
233.4,-0.03732778
233.44,-0.03732778
233.48,-0.03732778
233.52,-0.03732778
233.56,-0.03899444
233.6,-0.03732778
233.64,-0.03066111
233.68,-0.02732778
233.72,-0.02232778
233.76,-0.02066111
233.8,-0.01732778
233.84,-0.01899444
233.88,-0.01899444
233.92,-0.02232778
233.96,-0.02732778
234,-0.02899444
234.04,-0.03399444
234.08,-0.03399444
234.12,-0.03732778
234.16,-0.03732778
234.2,-0.04066111
234.24,-0.04066111
234.28,-0.04899444
234.32,-0.05399444
234.36,-0.05566111
234.4,-0.05566111
234.44,-0.05566111
234.48,-0.05232778
234.52,-0.05066111
234.56,-0.04399444
234.6,-0.03732778
234.64,-0.03232778
234.68,-0.03232778
234.72,-0.02899444
234.76,-0.02566111
234.8,-0.02399444
234.84,-0.02066111
234.88,-0.01899444
234.92,-0.01399444
234.96,-0.01232778
235,-0.008994444
235.04,-0.007327777
235.08,-0.005661111
235.12,-0.003994444
235.16,-0.002327777
235.2,-0.002327777
235.24,-0.002327777
235.28,-0.002327777
235.32,-0.003994444
235.36,-0.003994444
235.4,-0.005661111
235.44,-0.003994444
235.48,-0.005661111
235.52,-0.005661111
235.56,-0.005661111
235.6,-0.0006611106
235.64,-0.0006611106
235.68,0.001005556
235.72,-0.002327777
235.76,-0.0006611106
235.8,-0.0006611106
235.84,-0.003994444
235.88,-0.003994444
235.92,-0.002327777
235.96,-0.002327777
236,-0.005661111
236.04,-0.005661111
236.08,-0.007327777
236.12,-0.01066111
236.16,-0.01066111
236.2,-0.01066111
236.24,-0.01066111
236.28,-0.01066111
236.32,-0.01066111
236.36,-0.01066111
236.4,-0.01232778
236.44,-0.01232778
236.48,-0.01232778
236.52,-0.01399444
236.56,-0.01399444
236.6,-0.01899444
236.64,-0.02066111
236.68,-0.02232778
236.72,-0.02232778
236.76,-0.02399444
236.8,-0.02566111
236.84,-0.02566111
236.88,-0.02732778
236.92,-0.02566111
236.96,-0.02566111
237,-0.02566111
237.04,-0.02399444
237.08,-0.02232778
237.12,-0.02232778
237.16,-0.02066111
237.2,-0.02066111
237.24,-0.01899444
237.28,-0.01732778
237.32,-0.01732778
237.36,-0.01566111
237.4,-0.01399444
237.44,-0.01399444
237.48,-0.01399444
237.52,-0.01399444
237.56,-0.01232778
237.6,-0.01066111
237.64,-0.01066111
237.68,-0.01066111
237.72,-0.01066111
237.76,-0.007327777
237.8,-0.007327777
237.84,-0.003994444
237.88,-0.0006611106
237.92,0.002672223
237.96,0.006005556
238,0.009338889
238.04,0.009338889
238.08,0.01267222
238.12,0.01933889
238.16,0.02433889
238.2,0.02933889
238.24,0.03600556
238.28,0.03933889
238.32,0.03933889
238.36,0.03933889
238.4,0.03933889
238.44,0.04100556
238.48,0.04267222
238.52,0.04433889
238.56,0.04433889
238.6,0.04600556
238.64,0.04767222
238.68,0.04933889
238.72,0.04933889
238.76,0.05100556
238.8,0.05100556
238.84,0.05100556
238.88,0.05100556
238.92,0.05100556
238.96,0.05100556
239,0.05100556
239.04,0.05100556
239.08,0.05100556
239.12,0.04933889
239.16,0.04933889
239.2,0.04933889
239.24,0.04933889
239.28,0.04933889
239.32,0.04933889
239.36,0.04767222
239.4,0.04767222
239.44,0.04767222
239.48,0.04767222
239.52,0.05267222
239.56,0.05600556
239.6,0.05600556
239.64,0.05600556
239.68,0.05600556
239.72,0.05600556
239.76,0.05600556
239.8,0.05600556
239.84,0.05600556
239.88,0.05600556
239.92,0.05600556
239.96,0.05600556
240,0.05600556
240.04,0.05600556
240.08,0.05600556
240.12,0.05600556
240.16,0.05600556
240.2,0.05600556
240.24,0.05600556
240.28,0.05433889
240.32,0.05433889
240.36,0.05433889
240.4,0.05433889
240.44,0.05600556
240.48,0.05767222
240.52,0.05933889
240.56,0.05933889
240.6,0.05933889
240.64,0.05767222
240.68,0.05767222
240.72,0.05767222
240.76,0.05767222
240.8,0.05767222
240.84,0.05767222
240.88,0.05767222
240.92,0.05767222
240.96,0.05767222
241,0.05600556
241.04,0.05767222
241.08,0.05767222
241.12,0.05767222
241.16,0.05767222
241.2,0.05767222
241.24,0.05767222
241.28,0.05933889
241.32,0.06100556
241.36,0.06100556
241.4,0.06100556
241.44,0.06100556
241.48,0.06100556
241.52,0.05933889
241.56,0.05933889
241.6,0.05933889
241.64,0.05933889
241.68,0.05933889
241.72,0.05933889
241.76,0.05933889
241.8,0.05933889
241.84,0.05933889
241.88,0.05933889
241.92,0.05933889
241.96,0.05933889
242,0.05933889
242.04,0.05767222
242.08,0.05767222
242.12,0.05433889
242.16,0.05267222
242.2,0.05267222
242.24,0.05100556
242.28,0.05100556
242.32,0.05100556
242.36,0.04933889
242.4,0.04933889
242.44,0.04933889
242.48,0.04933889
242.52,0.04933889
242.56,0.04933889
242.6,0.04933889
242.64,0.04933889
242.68,0.04933889
242.72,0.04933889
242.76,0.04933889
242.8,0.04933889
242.84,0.04767222
242.88,0.04767222
242.92,0.04767222
242.96,0.04767222
243,0.04767222
243.04,0.04767222
243.08,0.04933889
243.12,0.04933889
243.16,0.04933889
243.2,0.04767222
243.24,0.04933889
243.28,0.04767222
243.32,0.04767222
243.36,0.04767222
243.4,0.04767222
243.44,0.04767222
243.48,0.04600556
243.52,0.04767222
243.56,0.04767222
243.6,0.04767222
243.64,0.04933889
243.68,0.04933889
243.72,0.05100556
243.76,0.05433889
243.8,0.05600556
243.84,0.05600556
243.88,0.05433889
243.92,0.05433889
243.96,0.05433889
244,0.05433889
244.04,0.05433889
244.08,0.05433889
244.12,0.05433889
244.16,0.05433889
244.2,0.05433889
244.24,0.05600556
244.28,0.05767222
244.32,0.05767222
244.36,0.05767222
244.4,0.05767222
244.44,0.05767222
244.48,0.05767222
244.52,0.05933889
244.56,0.06100556
244.6,0.06267222
244.64,0.06433889
244.68,0.06600556
244.72,0.06600556
244.76,0.06600556
244.8,0.06600556
244.84,0.06433889
244.88,0.06433889
244.92,0.06600556
244.96,0.06433889
245,0.05767222
245.04,0.05433889
245.08,0.05267222
245.12,0.05433889
245.16,0.05600556
245.2,0.05433889
245.24,0.05433889
245.28,0.05100556
245.32,0.04767222
245.36,0.04767222
245.4,0.04433889
245.44,0.04433889
245.48,0.04267222
245.52,0.04100556
245.56,0.04100556
245.6,0.03933889
245.64,0.03767222
245.68,0.03600556
245.72,0.03600556
245.76,0.03600556
245.8,0.03433889
245.84,0.03433889
245.88,0.03433889
245.92,0.03267222
245.96,0.03267222
246,0.03267222
246.04,0.03267222
246.08,0.03100556
246.12,0.03100556
246.16,0.03100556
246.2,0.02933889
246.24,0.02933889
246.28,0.02933889
246.32,0.02933889
246.36,0.02933889
246.4,0.02933889
246.44,0.02933889
246.48,0.02933889
246.52,0.03100556
246.56,0.03100556
246.6,0.03100556
246.64,0.02933889
246.68,0.02933889
246.72,0.02933889
246.76,0.02933889
246.8,0.02933889
246.84,0.02933889
246.88,0.02767222
246.92,0.02767222
246.96,0.02767222
247,0.02767222
247.04,0.02767222
247.08,0.02767222
247.12,0.02767222
247.16,0.02767222
247.2,0.02933889
247.24,0.02933889
247.28,0.02933889
247.32,0.02767222
247.36,0.02767222
247.4,0.02933889
247.44,0.02933889
247.48,0.03100556
247.52,0.03267222
247.56,0.03267222
247.6,0.03267222
247.64,0.03267222
247.68,0.03267222
247.72,0.03100556
247.76,0.03100556
247.8,0.02933889
247.84,0.02933889
247.88,0.02933889
247.92,0.02933889
247.96,0.02933889
248,0.02933889
248.04,0.02933889
248.08,0.02767222
248.12,0.02767222
248.16,0.02767222
248.2,0.02767222
248.24,0.02933889
248.28,0.02933889
248.32,0.03100556
248.36,0.03267222
248.4,0.03433889
248.44,0.03600556
248.48,0.03767222
248.52,0.03767222
248.56,0.03767222
248.6,0.03767222
248.64,0.03767222
248.68,0.03767222
248.72,0.03767222
248.76,0.03600556
248.8,0.03100556
248.84,0.02767222
248.88,0.02100556
248.92,0.01600556
248.96,0.01433889
249,0.01267222
249.04,0.007672223
249.08,0.006005556
249.12,0.004338889
249.16,0.002672223
249.2,0.002672223
249.24,-0.0006611106
249.28,-0.003994444
249.32,-0.005661111
249.36,-0.01066111
249.4,-0.01399444
249.44,-0.01899444
249.48,-0.02399444
249.52,-0.03232778
249.56,-0.03899444
249.6,-0.04232778
249.64,-0.04399444
249.68,-0.04899444
249.72,-0.05066111
249.76,-0.05732778
249.8,-0.06066111
249.84,-0.06566111
249.88,-0.06732778
249.92,-0.07066111
249.96,-0.07232778
250,-0.07566111
250.04,-0.07899444
250.08,-0.08399444
250.12,-0.09066111
250.16,-0.1039944
250.2,-0.1123278
250.24,-0.1156611
250.28,-0.1173278
250.32,-0.1189944
250.36,-0.1206611
250.4,-0.1206611
250.44,-0.1239944
250.48,-0.1239944
250.52,-0.1256611
250.56,-0.1273278
250.6,-0.1273278
250.64,-0.1306611
250.68,-0.1356611
250.72,-0.1373278
250.76,-0.1373278
250.8,-0.1389944
250.84,-0.1373278
250.88,-0.1356611
250.92,-0.1339944
250.96,-0.1339944
251,-0.1323278
251.04,-0.1323278
251.08,-0.1323278
251.12,-0.1306611
251.16,-0.1256611
251.2,-0.1256611
251.24,-0.1223278
251.28,-0.1239944
251.32,-0.1223278
251.36,-0.1223278
251.4,-0.1239944
251.44,-0.1256611
251.48,-0.1306611
251.52,-0.1339944
251.56,-0.1373278
251.6,-0.1373278
251.64,-0.1373278
251.68,-0.1373278
251.72,-0.1356611
251.76,-0.1323278
251.8,-0.1306611
251.84,-0.1273278
251.88,-0.1273278
251.92,-0.1239944
251.96,-0.1223278
252,-0.1223278
252.04,-0.1223278
252.08,-0.1223278
252.12,-0.1206611
252.16,-0.1206611
252.2,-0.1206611
252.24,-0.1173278
252.28,-0.1139944
252.32,-0.1073278
252.36,-0.1039944
252.4,-0.1006611
252.44,-0.09899444
252.48,-0.1006611
252.52,-0.1006611
252.56,-0.09899444
252.6,-0.1006611
252.64,-0.09899444
252.68,-0.09899444
252.72,-0.09399444
252.76,-0.07899444
252.8,-0.06566111
252.84,-0.06066111
252.88,-0.05399444
252.92,-0.05399444
252.96,-0.05066111
253,-0.04732778
253.04,-0.04232778
253.08,-0.03566111
253.12,-0.02899444
253.16,-0.005661111
253.2,0.01767222
253.24,0.04100556
253.28,0.06600556
253.32,0.08100556
253.36,0.08933889
253.4,0.09267222
253.44,0.09600556
253.48,0.1010056
253.52,0.1026722
253.56,0.1076722
253.6,0.1143389
253.64,0.1176722
253.68,0.1210056
253.72,0.1243389
253.76,0.1276722
253.8,0.1276722
253.84,0.1310056
253.88,0.1310056
253.92,0.1326722
253.96,0.1326722
254,0.1343389
254.04,0.1376722
254.08,0.1426722
254.12,0.1426722
254.16,0.1476722
254.2,0.1510056
254.24,0.1510056
254.28,0.1510056
254.32,0.1493389
254.36,0.1460056
254.4,0.1443389
254.44,0.1410056
254.48,0.1376722
254.52,0.1360056
254.56,0.1343389
254.6,0.1326722
254.64,0.1326722
254.68,0.1326722
254.72,0.1343389
254.76,0.1376722
254.8,0.1393389
254.84,0.1393389
254.88,0.1426722
254.92,0.1476722
254.96,0.1526722
255,0.1526722
255.04,0.1576722
255.08,0.1593389
255.12,0.1610056
255.16,0.1660056
255.2,0.1693389
255.24,0.1726722
255.28,0.1743389
255.32,0.1776722
255.36,0.1876722
255.4,0.1910056
255.44,0.1976722
255.48,0.2010056
255.52,0.2010056
255.56,0.2043389
255.6,0.2026722
255.64,0.2026722
255.68,0.1976722
255.72,0.1943389
255.76,0.1910056
255.8,0.1860056
255.84,0.1826722
255.88,0.1810056
255.92,0.1793389
255.96,0.1776722
256,0.1776722
256.04,0.1743389
256.08,0.1743389
256.12,0.1676722
256.16,0.1593389
256.2,0.1526722
256.24,0.1460056
256.28,0.1410056
256.32,0.1343389
256.36,0.1310056
256.4,0.1276722
256.44,0.1210056
256.48,0.1126722
256.52,0.1093389
256.56,0.1043389
256.6,0.09933889
256.64,0.09767222
256.68,0.09933889
256.72,0.09600556
256.76,0.09100556
256.8,0.08100556
256.84,0.07600556
256.88,0.07433889
256.92,0.07433889
256.96,0.07267222
257,0.06933889
257.04,0.06767222
257.08,0.06600556
257.12,0.06600556
257.16,0.06767222
257.2,0.06933889
257.24,0.07100556
257.28,0.07100556
257.32,0.06933889
257.36,0.06933889
257.4,0.06933889
257.44,0.06767222
257.48,0.06767222
257.52,0.06600556
257.56,0.06433889
257.6,0.05933889
257.64,0.05767222
257.68,0.05267222
257.72,0.04933889
257.76,0.04767222
257.8,0.04933889
257.84,0.04767222
257.88,0.04600556
257.92,0.04433889
257.96,0.04433889
258,0.03933889
258.04,0.03767222
258.08,0.03767222
258.12,0.03600556
258.16,0.03600556
258.2,0.03433889
258.24,0.03433889
258.28,0.03433889
258.32,0.03100556
258.36,0.02933889
258.4,0.02600556
258.44,0.02267222
258.48,0.01933889
258.52,0.01933889
258.56,0.01767222
258.6,0.01767222
258.64,0.01767222
258.68,0.01600556
258.72,0.01600556
258.76,0.01600556
258.8,0.01600556
258.84,0.01600556
258.88,0.01433889
258.92,0.01433889
258.96,0.01433889
259,0.01433889
259.04,0.01267222
259.08,0.01267222
259.12,0.01267222
259.16,0.01600556
259.2,0.01767222
259.24,0.02100556
259.28,0.02100556
259.32,0.02267222
259.36,0.02600556
259.4,0.02767222
259.44,0.03100556
259.48,0.03267222
259.52,0.03267222
259.56,0.03433889
259.6,0.03767222
259.64,0.04267222
259.68,0.04433889
259.72,0.04933889
259.76,0.05267222
259.8,0.05767222
259.84,0.05933889
259.88,0.06433889
259.92,0.07267222
259.96,0.07433889
260,0.07767222
260.04,0.07933889
260.08,0.07933889
260.12,0.07933889
260.16,0.08267222
260.2,0.08267222
260.24,0.08433889
260.28,0.08433889
260.32,0.08767222
260.36,0.08767222
260.4,0.08933889
260.44,0.08933889
260.48,0.09433889
260.52,0.09600556
260.56,0.09933889
260.6,0.09767222
260.64,0.09933889
260.68,0.09933889
260.72,0.1010056
260.76,0.1010056
260.8,0.09933889
260.84,0.09933889
260.88,0.09933889
260.92,0.09933889
260.96,0.1010056
261,0.1010056
261.04,0.09933889
261.08,0.09933889
261.12,0.1026722
261.16,0.1043389
261.2,0.1026722
261.24,0.1026722
261.28,0.1010056
261.32,0.1026722
261.36,0.1010056
261.4,0.09933889
261.44,0.09767222
261.48,0.09600556
261.52,0.09600556
261.56,0.09267222
261.6,0.09267222
261.64,0.09100556
261.68,0.09100556
261.72,0.09100556
261.76,0.09100556
261.8,0.09100556
261.84,0.09100556
261.88,0.09100556
261.92,0.09100556
261.96,0.08933889
262,0.08600556
262.04,0.08433889
262.08,0.08267222
262.12,0.08267222
262.16,0.08267222
262.2,0.08267222
262.24,0.08267222
262.28,0.08267222
262.32,0.08267222
262.36,0.08267222
262.4,0.08267222
262.44,0.08100556
262.48,0.08100556
262.52,0.08100556
262.56,0.08100556
262.6,0.08100556
262.64,0.08100556
262.68,0.08100556
262.72,0.08100556
262.76,0.07933889
262.8,0.07767222
262.84,0.07767222
262.88,0.07433889
262.92,0.07267222
262.96,0.07267222
263,0.07267222
263.04,0.07267222
263.08,0.07267222
263.12,0.07267222
263.16,0.07267222
263.2,0.07267222
263.24,0.07100556
263.28,0.07100556
263.32,0.07100556
263.36,0.07100556
263.4,0.07267222
263.44,0.07267222
263.48,0.07433889
263.52,0.07767222
263.56,0.07933889
263.6,0.07767222
263.64,0.07433889
263.68,0.07100556
263.72,0.07100556
263.76,0.07100556
263.8,0.06933889
263.84,0.06933889
263.88,0.06933889
263.92,0.06767222
263.96,0.06600556
264,0.06600556
264.04,0.06433889
264.08,0.06267222
264.12,0.06433889
264.16,0.06433889
264.2,0.06267222
264.24,0.06100556
264.28,0.05933889
264.32,0.05767222
264.36,0.05600556
264.4,0.05433889
264.44,0.05267222
264.48,0.04933889
264.52,0.04933889
264.56,0.04600556
264.6,0.04433889
264.64,0.04433889
264.68,0.04600556
264.72,0.04433889
264.76,0.04433889
264.8,0.04267222
264.84,0.04267222
264.88,0.04267222
264.92,0.04267222
264.96,0.04267222
265,0.04267222
265.04,0.04267222
265.08,0.04267222
265.12,0.03933889
265.16,0.03933889
265.2,0.03600556
265.24,0.03600556
265.28,0.03267222
265.32,0.03267222
265.36,0.03100556
265.4,0.02933889
265.44,0.02933889
265.48,0.02600556
265.52,0.02600556
265.56,0.02600556
265.6,0.02600556
265.64,0.02433889
265.68,0.02433889
265.72,0.02433889
265.76,0.02433889
265.8,0.02433889
265.84,0.02433889
265.88,0.02433889
265.92,0.02433889
265.96,0.02433889
266,0.02433889
266.04,0.02433889
266.08,0.02433889
266.12,0.02433889
266.16,0.02433889
266.2,0.02433889
266.24,0.02600556
266.28,0.02600556
266.32,0.02600556
266.36,0.02600556
266.4,0.02600556
266.44,0.02600556
266.48,0.02600556
266.52,0.02600556
266.56,0.02267222
266.6,0.02267222
266.64,0.02267222
266.68,0.02267222
266.72,0.02267222
266.76,0.02267222
266.8,0.02267222
266.84,0.02267222
266.88,0.02267222
266.92,0.02267222
266.96,0.02267222
267,0.02267222
267.04,0.02267222
267.08,0.02267222
267.12,0.02267222
267.16,0.02267222
267.2,0.02433889
267.24,0.02267222
267.28,0.02267222
267.32,0.02267222
267.36,0.02433889
267.4,0.02600556
267.44,0.02600556
267.48,0.02767222
267.52,0.02767222
267.56,0.02767222
267.6,0.02767222
267.64,0.02933889
267.68,0.02933889
267.72,0.02933889
267.76,0.03100556
267.8,0.03100556
267.84,0.03100556
267.88,0.03100556
267.92,0.03267222
267.96,0.03267222
268,0.03267222
268.04,0.03267222
268.08,0.03433889
268.12,0.03433889
268.16,0.03433889
268.2,0.03433889
268.24,0.03600556
268.28,0.03600556
268.32,0.03600556
268.36,0.04100556
268.4,0.04433889
268.44,0.04933889
268.48,0.05267222
268.52,0.05267222
268.56,0.05433889
268.6,0.05433889
268.64,0.05767222
268.68,0.05767222
268.72,0.05767222
268.76,0.05933889
268.8,0.05767222
268.84,0.05767222
268.88,0.05767222
268.92,0.05600556
268.96,0.05767222
269,0.05933889
269.04,0.05933889
269.08,0.05933889
269.12,0.05933889
269.16,0.05933889
269.2,0.05933889
269.24,0.06100556
269.28,0.06267222
269.32,0.06267222
269.36,0.06767222
269.4,0.07267222
269.44,0.07767222
269.48,0.07933889
269.52,0.08100556
269.56,0.08267222
269.6,0.08267222
269.64,0.08433889
269.68,0.08767222
269.72,0.08933889
269.76,0.09267222
269.8,0.09600556
269.84,0.09933889
269.88,0.09933889
269.92,0.09933889
269.96,0.09933889
270,0.09933889
270.04,0.09933889
270.08,0.1010056
270.12,0.1010056
270.16,0.1026722
270.2,0.1043389
270.24,0.1043389
270.28,0.1060056
270.32,0.1060056
270.36,0.1060056
270.4,0.1093389
270.44,0.1143389
270.48,0.1160056
270.52,0.1210056
270.56,0.1243389
270.6,0.1276722
270.64,0.1326722
270.68,0.1426722
270.72,0.1510056
270.76,0.1626722
270.8,0.1776722
270.84,0.1926722
270.88,0.2060056
270.92,0.2110056
270.96,0.2243389
271,0.2326722
271.04,0.2410056
271.08,0.2493389
271.12,0.2576722
